name,filtered_genre,gender,race,api,black,hispanic,white,populairty
Concentus Musicus Wien,Classical,unknown,white,0.007091225,0.002630345,0.025218725,0.96505976,30
Concertgebouworkest,Classical,unknown,white,0.001308485,0.04295253,0.013925185,0.94181377,1.16875
Concerto Köln,Classical,unknown,white,0.00315325,0.12390839,0.047853757,0.8250846,60
Connie Smith,Country,female,white,0.002165332,0.12082694,0.015208812,0.86179894,27
Conor Maynard,EDM,male,white,0.003259479,0.07938659,0.01773724,0.89961666,62.23076923
Conrad Sewell,Pop,male,white,0.003121749,0.13735186,0.023566162,0.83596027,77
Consequence,Hip-hop,unknown,white,0.005171801,0.19782855,0.0145422,0.7824574,53.25
Conte Candoli,Jazz,unknown,white,0.00468692,0.00401642,0.027932337,0.96336424,3
Control Machete,Hip-hop,unknown,hispanic,0.050293565,0.011546399,0.6581805,0.27997956,48.8
Conway Twitty,Country,male,white,0.004553984,0.006040688,0.021723375,0.9676819,32.1031746
Conway the Machine,Hip-hop,male,white,0.06074798,0.0168391,0.031580612,0.8908323,64
Cookie & The Cupcakes,Pop,female,white,0.003543462,0.03176315,0.010734514,0.95395887,14.2
Cooliecut,Hip-hop,unknown,white,0.004741462,0.018359603,0.015431006,0.961468,71
Corbin Bleu,Pop,male,white,0.010523633,0.060029943,0.023276208,0.9061702,53.42857143
Corey Taylor,Rock,male,white,0.004672267,0.1017713,0.023062728,0.87049365,54.66666667
Coro Cantores de Madrid,Classical,female,white,0.38136956,0.02585848,0.088769615,0.50400233,3
Cortijo Y Su Combo,Jazz,androgynous,white,0.00436865,0.014689615,0.052104823,0.9288369,29.25
Cory Gunz,Rap,male,white,0.00317625,0.03766869,0.017695947,0.9414591,56.75
Cosculluela,Hip-hop,unknown,hispanic,0.031018104,0.002888956,0.6073227,0.35877028,58.1
Costi,Pop,unknown,white,0.003604787,0.016279334,0.04917491,0.930941,61
Coti,Pop,unknown,white,0.010958359,0.01413884,0.41668946,0.55821335,64
Count Basie,Jazz,unknown,white,0.00185032,0.09650577,0.013762055,0.8878818,13.18835616
Counting Crows,Pop,unknown,white,0.004198543,0.20613872,0.01551388,0.77414894,45.78313253
Courtney Love,Rock,female,white,0.005860381,0.040318374,0.014856098,0.9389652,47
Cousin Emmy,Oldies,female,white,0.001642261,0.05411527,0.013548975,0.93069345,29
Cousin Stizz,Hip-hop,unknown,white,0.003554859,0.106965445,0.008045401,0.88143426,56
Cowboy Troy,Country,male,white,0.003294479,0.032548305,0.013112247,0.95104504,43
Cozz,Hip-hop,unknown,white,0.003837046,0.26212037,0.011953429,0.7220892,55.25
Craig David,EDM,male,white,0.028632952,0.2593681,0.02354603,0.68845296,59.13333333
Craig Mack,Hip-hop,male,white,0.004632171,0.27685827,0.018641533,0.699868,47.53846154
Craig Xen,Hip-hop,male,white,0.004336563,0.12685448,0.0221145,0.8466944,67
Crazy Horse,Country,unknown,white,0.002618958,0.029049251,0.016558096,0.9517737,37.80769231
Crime Mob,Hip-hop,unknown,white,0.004546488,0.014372854,0.012079362,0.96900123,51.8
Cristian Castro,Pop,male,white,0.009905179,0.029431742,0.076248646,0.88441443,55.41666667
Cristina Deutekom,Classical,female,white,0.006098622,0.006049661,0.017606016,0.9702458,34
Crunchy Black,Hip-hop,unknown,white,0.003799685,0.12361583,0.010847819,0.86173666,46
Crush,Pop,unknown,white,0.005260089,0.18191226,0.014036096,0.7987915,66
Crypt The Warchild,Rap,female,white,0.001489647,0.0759287,0.012096391,0.9104853,52
Crystal Gayle,Country,female,white,0.001827555,0.11063677,0.011945683,0.87558997,42.625
Cuban Link,Hip-hop,unknown,white,0.010218987,0.016035052,0.05037446,0.92337155,40.66666667
Cuco,Pop,unknown,hispanic,0.0363484,0.015568859,0.5594964,0.38858634,65.57142857
Cuete,Hip-hop,unknown,hispanic,0.027400443,0.008524598,0.7529654,0.21110958,40
Cults,EDM,unknown,white,0.002070393,0.0826502,0.008634158,0.90664524,56.5
Cultura Profética,Rock,unknown,white,0.007628458,0.012589345,0.009134518,0.9706477,55.2
Curren$y,Hip-hop,unknown,white,0.002157672,0.0923192,0.009977469,0.8955456,49.63636364
Curtis Counce,Jazz,male,white,0.006661843,0.18324417,0.016184798,0.7939092,3.75
Curtis Fuller,Jazz,male,white,0.003408811,0.0584841,0.018588813,0.9195183,12.52380952
Curtis Stigers,Jazz,male,white,0.00226444,0.09280698,0.018476887,0.8864517,46.5
CyHi The Prynce,Hip-hop,female,white,0.004049216,0.17568026,0.016108047,0.8041625,53
Cyndi Lauper,EDM,female,white,0.00369914,0.007492339,0.016775683,0.9720328,45.17142857
Cypress Hill,Hip-hop,unknown,white,0.002184658,0.111451894,0.015296466,0.87106705,43.05154639
Cypress Spring,Country,female,white,0.004159049,0.2031297,0.016825855,0.77588534,57
Cyprien Katsaris,Classical,male,white,0.002525584,0.032694124,0.009481405,0.95529896,57
Czech Philharmonic Orchestra,Classical,unknown,white,0.44804105,0.033728357,0.022328699,0.49590182,18
Céline Dion,EDM,female,white,0.003649875,0.15463687,0.011991587,0.8297217,52.80412371
César Franck,Classical,male,white,0.003724235,0.18595879,0.008971294,0.80134565,4.419354839
Código FN,Pop,unknown,white,0.00505049,0.18031639,0.021733368,0.7928997,73
D-Loc,Pop,unknown,white,0.42919093,0.012404105,0.044196818,0.5142081,49
D. Brubeck,Jazz,unknown,white,0.001340374,0.005625087,0.004581877,0.9884526,4.666666667
D. Smith,Country,unknown,white,0.002019441,0.2472347,0.014485383,0.7362605,50
D.E.A. Dead End Alliance,Rap,unknown,white,0.006337521,0.09279538,0.011490059,0.88937706,35
D.I.T.C.,Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395,40
D/O,Country,unknown,api,0.562272,0.073607,0.07148705,0.29263395,64
D12,Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395,50.51111111
D33J,Hip-hop,unknown,api,0.562272,0.073607,0.07148705,0.29263395,64
DCMBR,Rap,unknown,white,0.008504524,0.012807117,0.022668561,0.95601976,60
DEAN,Pop,unknown,white,0.006117943,0.20622893,0.020373072,0.76728004,62.83333333
DEV,Country,unknown,white,0.2757896,0.08128508,0.13294168,0.5099836,58.4
DJ Alex,Pop,male,white,0.19882677,0.033222087,0.036229186,0.73172194,40
DJ Babu,Hip-hop,male,white,0.37534764,0.04267728,0.069130965,0.5128441,38
DJ Clue,Hip-hop,unknown,white,0.008746923,0.28373563,0.033687953,0.67382944,39.75
DJ DMD,Rap,unknown,white,0.24836446,0.21898311,0.071005486,0.461647,45
DJ Drama,Hip-hop,unknown,white,0.19777648,0.05161625,0.121558696,0.6290486,53.66666667
DJ ESCO,Hip-hop,unknown,white,0.042982217,0.06094113,0.39504448,0.50103223,56
DJ Felli Fel,Pop,unknown,white,0.010809134,0.05658115,0.027309136,0.90530056,45
DJ Fresh,Hip-hop,unknown,white,0.002304271,0.080290765,0.01105023,0.9063548,56.66666667
DJ Jazzy Jeff,Hip-hop,male,white,0.002133282,0.01613677,0.012711825,0.96901816,47
DJ Kay Slay,Rap,male,white,0.003902555,0.019501176,0.016643226,0.959953,41
DJ Khaled,EDM,male,api,0.6314906,0.058016267,0.03221869,0.27827448,57.2972973
DJ Kool,Hip-hop,unknown,white,0.004350991,0.018711353,0.013893809,0.96304387,46.66666667
DJ Luian,Hip-hop,unknown,white,0.030732315,0.03574181,0.2297043,0.70382154,71.63636364
DJ Nelson,Hip-hop,male,white,0.001735421,0.18354273,0.016073894,0.79864794,56.6
DJ Paul,Hip-hop,male,white,0.020761898,0.17804629,0.031434976,0.7697568,40
DJ Premier,Hip-hop,unknown,white,0.003509583,0.13514955,0.021337222,0.8400036,59
DJ Quik,Hip-hop,unknown,white,0.18163005,0.019023381,0.10140469,0.6979419,39.96153846
DJ Sammy,EDM,male,white,0.025227517,0.15534309,0.024353758,0.79507565,64
DJ Screw,Hip-hop,unknown,white,0.009548496,0.19617866,0.016208256,0.77806455,38.33333333
DJ Shadow,EDM,unknown,white,0.013235632,0.0791882,0.01212115,0.895455,44.64516129
DJ Snake,EDM,unknown,white,0.003277503,0.08308687,0.005494274,0.9081414,71.85714286
DMX,Hip-hop,unknown,white,0.29550287,0.13020198,0.079560645,0.49473447,46.10077519
DNCE,EDM,unknown,white,0.003708057,0.16935521,0.010940674,0.815996,68.75
DNMO,EDM,unknown,white,0.037584182,0.046738677,0.2710235,0.6446537,59
DRAM,Pop,unknown,white,0.028055793,0.15470041,0.016559301,0.8006845,58.33333333
DVBBS,EDM,unknown,white,0.004910141,0.10905793,0.025618372,0.86041355,63.66666667
Da Brat,Hip-hop,androgynous,white,0.005368931,0.13794607,0.024343178,0.8323418,47.75
DaBaby,Hip-hop,unknown,white,0.010720753,0.15534367,0.021181952,0.8127536,70.04040404
DaVido,Hip-hop,unknown,white,0.12006711,0.009221402,0.25903505,0.61167645,66
Dabin,EDM,unknown,white,0.019030916,0.09472929,0.045965686,0.84027416,63
Daddy Yankee,Hip-hop,unknown,white,0.005947884,0.049316023,0.02068715,0.92404896,62.31944444
Dale Clevenger,Classical,male,white,0.002669768,0.023133885,0.01437385,0.95982254,33
DallasK,EDM,unknown,white,0.003138212,0.037936945,0.017846873,0.94107795,56
Dalmata,Hip-hop,unknown,white,0.006711423,0.005393724,0.011099701,0.97679514,64.66666667
Dame Joan Sutherland,Classical,female,white,0.008472127,0.055973765,0.013730566,0.92182356,32.88888889
Dan + Shay,Country,male,white,0.006235914,0.067447506,0.014534362,0.9117822,60.98305085
Dan Black,Pop,male,white,0.0047222,0.15945967,0.013030861,0.8227872,43
Dan Gellert,Oldies,male,white,0.002338349,0.009246104,0.01524143,0.9731741,39
Dan Seals,Country,male,white,0.003160551,0.12437949,0.013961593,0.85849833,42.33333333
Dan Zanes,Indie,male,white,0.013820997,0.039728433,0.19029467,0.75615585,46.2
Danger Doom,Hip-hop,unknown,white,0.006319935,0.08029795,0.021411514,0.8919706,47.77777778
DaniLeigh,Pop,unknown,white,0.005421366,0.014891683,0.013988628,0.9656983,67.125
Daniel Barenboim,Classical,male,white,0.00711601,0.006007055,0.022241702,0.96463525,27.69135802
Daniel Blume,Pop,male,white,0.025402268,0.17203571,0.03190054,0.7706615,64
Daniel Caesar,Pop,male,white,0.10460218,0.12875073,0.0398947,0.7267524,65.24324324
Daniel Hope,Classical,male,white,0.008768399,0.17829731,0.025259163,0.78767514,52
Daniel Lavoie,Pop,male,white,0.000945005,0.031862985,0.011142143,0.95604986,51
Daniel Lee,Country,male,white,0.04546227,0.18650058,0.011591892,0.75644517,50
Daniel Levi,Pop,male,white,0.023514565,0.026800998,0.060128804,0.8895556,72
Daniel Merriweather,Pop,male,black,0.000625388,0.8971683,0.002532373,0.09967396,47
Danielle Bradbery,Country,female,white,0.005881445,0.026382223,0.022811115,0.94492525,58.14285714
Daniil Shafran,Classical,male,white,0.06284942,0.031539775,0.012283422,0.8933274,2.333333333
Daniil Trifonov,Classical,male,white,0.010674776,0.019227164,0.025490193,0.94460785,55
Danny Brown,Hip-hop,male,white,0.002762543,0.28663975,0.016395519,0.6942022,55.33333333
Danny Chan,Pop,male,white,0.014349643,0.07241716,0.030959375,0.8822738,41.42857143
Danny Grissett,Jazz,male,white,0.002242083,0.08554576,0.017482756,0.8947294,50
Danny Ocean,Pop,male,white,0.001674659,0.049418468,0.009667423,0.9392395,77
Danny Towers,Hip-hop,male,white,0.003138177,0.09477862,0.01536713,0.88671607,66
Dante Klein,EDM,male,white,0.004107684,0.002713422,0.01321756,0.97996134,64
Dara Jamchan,Rock,female,white,0.019458642,0.020137914,0.018986655,0.94141674,27
Darell,Hip-hop,male,white,0.00521902,0.23524757,0.018724602,0.74080884,75.76923077
Darius Milhaud,Classical,male,white,0.010764413,0.025404753,0.014595082,0.94923574,0.916666667
Darius Rucker,Country,male,white,0.004279083,0.015590259,0.01355674,0.9665739,57.55555556
Daryl Hall,Oldies,male,white,0.002090751,0.25401843,0.019236501,0.72465426,32
Das EFX,Hip-hop,unknown,white,0.011381381,0.0070778,0.019917987,0.96162283,47.36363636
Datsik,EDM,unknown,white,0.027086882,0.007176485,0.013226245,0.9525104,49
Daughtry,Pop,unknown,white,0.014981713,0.1064406,0.012832968,0.86574477,51.87272727
Dave Black,Hip-hop,male,white,0.004355743,0.11607994,0.01129016,0.8682742,1.3
Dave Brubeck,Jazz,male,white,0.00261418,0.006762916,0.006201563,0.9844214,20.95
Dave Brubeck Trio,Jazz,male,white,0.007569329,0.004550197,0.010166615,0.9777139,4
Dave Grohl,Rock,male,white,0.000326961,0.002799427,0.014620243,0.9822534,56
Dave Grusin,Jazz,male,white,0.002953193,0.051638167,0.015640322,0.9297683,30.5
Dave Holland,Jazz,male,white,0.002962885,0.10743935,0.017181432,0.8724164,39
Dave Koz,Jazz,male,white,0.08638727,0.012236938,0.03854238,0.86283344,37.85714286
Dave Matthews,Pop,male,white,0.00477346,0.2648405,0.020486636,0.7098994,40.25641026
Dave Matthews Band,Pop,male,white,0.003281056,0.12521511,0.014620068,0.8568837,43.05617978
Dave Sereny,Jazz,male,white,0.004799709,0.01863573,0.019414982,0.95714957,48
Dave Stewart,Pop,male,white,0.004009856,0.21311888,0.019288883,0.7635824,42.24561404
Dave Valentin,Jazz,male,hispanic,0.024461962,0.030463941,0.7824359,0.16263823,38
Dave Wong,Pop,male,white,0.17630407,0.08582008,0.03219957,0.70567626,44
Daveed Diggs,Hip-hop,unknown,white,0.002078082,0.36832052,0.011665025,0.6179364,63.61538462
David Allan Coe,Country,male,white,0.016762609,0.15326045,0.025627987,0.80434895,33.30379747
David Banner,Hip-hop,male,white,0.010217684,0.06487817,0.01756024,0.9073439,48.46153846
David Benoit,Jazz,male,white,0.0064793,0.0650266,0.015212291,0.91328174,30.75
David Bisbal,Pop,male,white,0.024186654,0.027694471,0.036832664,0.9112862,40.5
David Bowie,EDM,male,white,0.003992635,0.16028851,0.029770762,0.80594814,41.72869955
David Broza,Pop,male,hispanic,0.03402366,0.006455551,0.50984645,0.44967425,37
David Byrne,EDM,male,white,0.008152009,0.1261579,0.023220245,0.8424699,31.07692308
David Cassidy,Pop,male,white,0.03959743,0.048752222,0.027517773,0.88413256,36.57142857
David Crosby,Country,male,white,0.00157601,0.17166355,0.011221651,0.8155388,33.35483871
David Frizzell,Country,male,white,0.002632788,0.08401714,0.016733378,0.8966167,50.2
David Geringas,Classical,male,white,0.013581924,0.02754671,0.0448754,0.91399604,52
David Grisman,Jazz,male,white,0.002938435,0.011709282,0.011628359,0.9737239,32.42857143
David Guetta,EDM,male,white,0.00929155,0.00171959,0.044575118,0.9444138,56.640625
David Hemmings,Rock,male,white,0.016687965,0.050533265,0.017051645,0.91572714,0
David Lee,Country,male,white,0.021260304,0.097391225,0.011602754,0.86974573,7
David Lee Murphy,Country,male,white,0.00367459,0.06960845,0.013178007,0.91353893,49.22222222
David Lui,Pop,male,hispanic,0.34846354,0.013084224,0.38683692,0.25161532,38.5
David Nail,Country,male,white,0.10006443,0.07855903,0.042905215,0.77847135,55.27272727
David Oistrakh,Classical,male,api,0.92932904,0.001245767,0.006206044,0.063219145,12.57142857
David Pack,Rock,male,white,0.0229581,0.055934235,0.018615842,0.9024918,41.33333333
David Sanborn,Jazz,male,white,0.010873663,0.007461175,0.02122348,0.96044165,34.40740741
David Shaw,Hip-hop,male,white,0.022677418,0.063578136,0.006451033,0.9072934,5
David Shifrin,Classical,male,white,0.044167873,0.048412696,0.028122867,0.8792966,57
David Zinman,Classical,male,white,0.005715361,0.002811119,0.01377385,0.97769964,19.57142857
Dawn,Pop,female,white,0.00804016,0.0773478,0.01872994,0.89588207,39
Dawn Upshaw,Classical,female,white,0.005111492,0.15629086,0.008759151,0.8298386,40.5
Dax,Hip-hop,male,white,0.041481555,0.0770701,0.019042397,0.86240596,64.33333333
Daya,EDM,female,white,0.06590038,0.009850633,0.08991398,0.834335,69.64705882
Daz,Hip-hop,unknown,api,0.42525947,0.01813143,0.3162045,0.24040462,47
Daz Dillinger,Hip-hop,unknown,white,0.002967863,0.07059537,0.018267302,0.9081695,54.77777778
De La Ghetto,Hip-hop,androgynous,white,0.003355252,0.005152205,0.006555646,0.9849369,58
De La Soul,Hip-hop,androgynous,white,0.003752827,0.19356398,0.033567276,0.7691159,50.75
De Leone,Hip-hop,androgynous,white,0.004541891,0.09744825,0.011417697,0.88659215,0
DeJ Loaf,Hip-hop,unknown,white,0.00926331,0.086704135,0.03521073,0.8688218,59.68421053
Dea Garbaccio,Pop,female,white,0.005671667,0.002978525,0.006543596,0.98480624,0
Dean Lewis,Pop,male,white,0.001222458,0.32637715,0.013904217,0.6584962,34.76470588
Dean Martin,Jazz,male,white,0.002916107,0.10296278,0.033940956,0.8601802,19.28088578
Death Cab for Cutie,Indie,unknown,white,0.004109092,0.1617966,0.023214467,0.8108798,45.86956522
Deborah Cox,Pop,female,white,0.002653731,0.07260513,0.008339713,0.91640145,40.46153846
Dee Dee Sharp,Pop,female,white,0.005471433,0.037446477,0.011811516,0.9452706,19
Deion Reverie,Indie,male,white,0.00200757,0.026126279,0.013293857,0.95857227,64
Del The Funky Homosapien,Hip-hop,female,white,0.100242935,0.015135134,0.07215764,0.8124643,44.61290323
Delaney & Bonnie,Rock,female,white,0.008201281,0.025438482,0.03149724,0.93486303,25.92307692
Delaney Jane,Indie,female,white,0.05072984,0.06431857,0.11622571,0.76872593,63
Delbert McClinton,Country,male,white,0.007388984,0.30987027,0.021759363,0.66098136,34.66666667
Deltron 3030,Hip-hop,unknown,white,0.009375656,0.081946604,0.019815326,0.88886243,44.77777778
Dem Franchize Boyz,Hip-hop,unknown,white,0.003699759,0.027364021,0.014586018,0.95435023,44.1
Demi Lovato,EDM,female,white,0.003504034,0.002186524,0.019812189,0.97449726,60.49514563
Demrick,Hip-hop,unknown,white,0.009722367,0.004463103,0.008599386,0.9772151,49
Demun Jones,Country,male,white,0.009738803,0.22465594,0.028108357,0.7374969,56.66666667
Denis Matsuev,Classical,male,white,0.10674464,0.02640765,0.06300493,0.8038428,55
Denise Duval,Classical,female,api,0.5030198,0.014173895,0.19849432,0.28431195,0.5
Dennis Brain,Classical,male,white,0.001313139,0.046052184,0.014255527,0.9383791,1
Dennis Brown,Rock,male,white,0.003185052,0.28773034,0.016901225,0.6921834,41.07692308
Dennis Wilson,Country,male,white,0.003000322,0.21445324,0.01645776,0.76608866,33.73684211
Denzel Curry,Hip-hop,male,white,0.0163446,0.25274038,0.007779346,0.72313565,63.66666667
Deorro,EDM,unknown,hispanic,0.021080678,0.035580702,0.71203583,0.23130278,60.16666667
Depeche Mode,EDM,unknown,white,0.011383052,0.011990723,0.024253085,0.9523731,34.65543071
Derek & The Dominos,Country,male,white,0.007862835,0.02049189,0.011379119,0.9602662,37.87755102
Derek Minor,Hip-hop,male,white,0.014435537,0.15950102,0.027293745,0.79876965,49
Derek Trucks,Country,male,white,0.006456816,0.12367276,0.012329408,0.85754097,53
Desiigner,Hip-hop,unknown,white,0.005362124,0.0444217,0.017165394,0.9330508,66.84615385
Desmond Dekker,Rock,male,white,0.003639636,0.00090004,0.01296664,0.9824937,33.88888889
Desmond Dekker & The Aces,Rock,male,white,0.06658261,0.010724834,0.21118693,0.71150565,36
Destra,EDM,unknown,white,0.029533254,0.006081696,0.04988585,0.9144992,42
Destructo,EDM,unknown,white,0.03680458,0.005242314,0.065930665,0.8920225,62
Detroit Symphony Orchestra,Classical,unknown,white,0.011146873,0.002100601,0.004240283,0.98251224,3.571428571
Dev,Country,unknown,white,0.2757896,0.08128508,0.13294168,0.5099836,51
Devin Dawson,Country,male,white,0.005076064,0.054789465,0.016586855,0.9235476,71
Devin The Dude,Hip-hop,male,white,0.023061221,0.062900625,0.04564475,0.86839336,43.93333333
Devon Allman,Rock,male,white,0.010707178,0.034977086,0.017331364,0.9369843,53
Devon Baldwin,Indie,male,white,0.011497661,0.09236608,0.012279355,0.8838569,54.5
Devvon Terrell,Pop,male,white,0.01126272,0.03606235,0.02176867,0.9309063,54.33333333
Dexter Gordon,Jazz,male,white,0.005634612,0.09364779,0.014360027,0.8863576,23.46052632
Dexter Wansel,Jazz,male,white,0.004581308,0.000860998,0.010394388,0.9841632,38.42857143
Dhani Harrison,Rock,male,api,0.9722402,0.003783393,0.0035138,0.020462537,44
Diabolic,Hip-hop,unknown,white,0.007070671,0.030338673,0.017470943,0.9451197,47
Diamond D,Pop,female,white,0.009716546,0.106406346,0.021619797,0.8622573,58
Diana Ross,Oldies,female,white,0.008194367,0.09670024,0.01608709,0.8790183,39.62135922
Diana Yang,Pop,female,api,0.562381,0.024449855,0.01744686,0.39572215,47
