name,filtered_genre,gender
Tryhardninja,Pop,unknown
Tryo,Rock,unknown
Tsai Chin,Pop,androgynous
Tubeway Army,EDM,unknown
Tuck & Patti,Jazz,female
Tuff Crew,Hip-hop,unknown
Tujamo,EDM,unknown
Tullycraft,Indie,unknown
Tune-Yards,Indie,unknown
Tuned Tone,Pop,male
Tungevaag,EDM,unknown
Turbo,Rap,unknown
Turbonegro,Rock,unknown
Turisas,Metal,unknown
Turk,EDM,unknown
Turnover,Indie,unknown
Turtle Island String Quartet,Jazz,unknown
Tushar Dutta,Classical,unknown
Tuxedomoon,Rock,unknown
Twang and Round,Country,unknown
Tweet,Pop,unknown
Twenty 4 Seven,EDM,unknown
Twenty One Pilots,Rock,female
Twiddle,Rock,unknown
Twila Paris,Rock,female
Twilight 22,Hip-hop,unknown
Twin Forks,Indie,unknown
Twin Peaks,Indie,unknown
Twin Shadow,EDM,unknown
Twista,EDM,unknown
Twista & The Speedknot Mobstaz,Rap,female
Twisted Insane,Hip-hop,unknown
Twisted Sister,Metal,unknown
Twiztid,Rap,unknown
Two Another,Indie,unknown
Two Door Cinema Club,EDM,female
Two Feet,Indie,unknown
Ty Dolla $ign,EDM,male
Ty Herndon,Country,male
Ty Nitty,Hip-hop,male
Ty Segall,Indie,male
Tycho,EDM,male
Tyga,Pop,unknown
Tygers Of Pan Tang,Metal,androgynous
Tyla Yaweh,Pop,unknown
Tyler Braden,Country,male
Tyler Childers,Country,male
Tyler Farr,Country,male
Tyler Rich,Country,male
Tyler Wood,Country,male
"Tyler, The Creator",Hip-hop,female
Tynisha Keli,Pop,unknown
Type O Negative,Metal,unknown
Typical Cats,Hip-hop,unknown
Tyrese,EDM,male
Tyrone Wells,Indie,male
Télépopmusik,EDM,unknown
Tõnu Kaljuste,Classical,male
Týr,EDM,unknown
U-God,Hip-hop,unknown
U-Roy,Jazz,unknown
U.S.D.A.,Hip-hop,unknown
U2,Rock,unknown
U96,EDM,unknown
UFO,Metal,unknown
UGK,Hip-hop,unknown
UMI,Indie,unknown
UNKLE,EDM,unknown
UVERworld,Pop,unknown
Udit Narayan,Pop,male
Udo Jürgens,Pop,male
Ugly Casanova,Indie,unknown
Ugly Duck,Rap,unknown
Ugly God,Hip-hop,unknown
Ugly Kid Joe,Metal,male
Uhde,Classical,unknown
Uli,Pop,male
Ulices Chaidez,Pop,unknown
Ultimate Spinach,Rock,unknown
Ultra Vivid Scene,Pop,unknown
Ultramagnetic MC's,Hip-hop,unknown
Ultravox,EDM,unknown
Umakant,Classical,unknown
Umberto Tozzi,Pop,male
Umm Kulthum,EDM,unknown
Uncle Acid & The Deadbeats,Metal,female
Uncle Bunt Stephens,Country,unknown
Uncle Kracker,Country,unknown
Uncle Lucius,Country,male
Uncle Tupelo,Country,unknown
Under Side 821,Hip-hop,unknown
Underoath,Indie,unknown
Underworld,EDM,unknown
Unearth,Metal,unknown
United Pursuit,Indie,unknown
Unk,Hip-hop,unknown
Unknown,Hip-hop,unknown
Unknown Brain,EDM,male
Unknown Mortal Orchestra,Hip-hop,unknown
Unknown Orchestra,Hip-hop,unknown
Unlike Pluto,Indie,unknown
Unnikrishnan,Hip-hop,unknown
UnoTheActivist,Hip-hop,unknown
Unsane,Metal,unknown
Unspoken,Rock,unknown
Unwound,EDM,unknown
Unwritten Law,Pop,unknown
Up Dharma Down,Indie,unknown
Upchurch,Country,unknown
Upon A Burning Body,Metal,unknown
Urban Cone,Indie,male
Urban Jazz Coalition,Jazz,male
Urban Knights,Jazz,male
Urbie Green,Jazz,unknown
Urge Overkill,Pop,unknown
Uriah Heep,Metal,male
Us The Duo,Indie,female
Us3,Jazz,unknown
Usher,EDM,unknown
Utada,Pop,unknown
Utfo,Hip-hop,unknown
Uyama Hiroto,Jazz,male
V,Pop,unknown
V V Brown,Pop,unknown
V.I.C.,Hip-hop,unknown
VASSY,EDM,unknown
VICTORIA,Pop,unknown
VINAI,EDM,unknown
VIZE,EDM,unknown
Vacation Manor,Indie,male
Vacationer,Indie,unknown
Vaidya,Indie,unknown
Valee,Hip-hop,unknown
Valentin Silvestrov,Classical,male
Valentina Lisitsa,Classical,female
Valentino,EDM,male
Valentino Khan,EDM,male
Valerie Carter,Rock,female
Valerie Masterson,Classical,female
Valery Gergiev,Classical,male
Valley,Country,unknown
Vallis Alps,Indie,male
Valora,Rock,unknown
Vampire Weekend,Indie,unknown
Van Cliburn,Classical,male
Van Der Graaf Generator,Jazz,male
Van Dyke Parks,Pop,male
Van Halen,Metal,male
Van Morrison,Oldies,male
Vance Joy,Pop,male
Vancouver Sleep Clinic,Indie,unknown
Vandenberg,Metal,unknown
Vanessa,EDM,female
Vanessa Carlton,EDM,female
Vanessa Da Mata,Pop,female
Vanessa Hudgens,EDM,female
Vanessa Paradis,Indie,female
Vanessa-Mae,Pop,unknown
Vanic,EDM,unknown
Vanilla Fudge,Rock,unknown
Vanilla Ice,Hip-hop,male
Vansire,Indie,unknown
Varnay,Classical,unknown
Vasantrao Deshpande,Classical,unknown
Vasco Rossi,Pop,male
Vasilis Karras,Pop,male
Vassar Clements,Jazz,unknown
Vast,Metal,unknown
Vaya Con Dios,Pop,male
Vedo,Pop,unknown
Veena,Classical,female
Veil Of Maya,Metal,female
Velvet Revolver,Metal,female
Vengaboys,EDM,unknown
Vera,Hip-hop,female
Vera Blue,Hip-hop,female
Vern Gosdin,Country,male
Verse Simmonds,Pop,unknown
Vertical Horizon,Pop,unknown
Veruca Salt,Pop,unknown
Vetiver,Country,unknown
Vic Damone,Jazz,male
Vic Dickenson,Jazz,male
Vic Mensa,Hip-hop,male
Vicente Garcia,Pop,male
Vicentico,Pop,unknown
Vicetone,EDM,unknown
Vicious,Rap,unknown
Vickeblanka,Pop,unknown
Vico C,Hip-hop,male
Victimas Del Doctor Cerebro,Rock,female
Victor Garcia,Pop,male
Victor Herbert,Classical,male
Victor Internet,Pop,male
Victor Lane,Pop,male
Victor Wong,Pop,male
"Victor Yturbe ""El Piruli""",Rock,male
Victoria Justice,Pop,female
Victoria Monét,Indie,female
Victoria de los Ángeles,Classical,female
Victorious Cast,EDM,unknown
Videoclub,Indie,unknown
VidyA,Pop,unknown
Vienna State Opera Chorus,Classical,female
Vienna State Opera Orchestra,Classical,female
Vienna Teng,Rock,female
Vigiland,EDM,unknown
Vijay,Hip-hop,male
Vika Jigulina,Pop,female
Viktor Vaughn,Hip-hop,male
Village People,Pop,unknown
Villagers,Indie,unknown
Vilma Palma e Vampiros,Pop,female
Vinayakrao Patwardhan,Classical,unknown
Vince Gill,Country,male
Vince Guaraldi,Jazz,male
Vince Guaraldi Trio,Jazz,male
Vince Neil,Metal,male
Vince Staples,Hip-hop,male
Vincenzo Bellini,Classical,male
Vinnie Paz,Hip-hop,male
Vinnie Vincent Invasion,Metal,male
Vinny West,Rap,unknown
Vinyl Theatre,Indie,unknown
Violent Femmes,EDM,unknown
Violeta Parra,Indie,female
Violeta Urmana,Classical,female
Violi,Pop,unknown
Virgil Thomson,Classical,male
Virginia Lopez,Rock,female
Virginia To Vegas,Pop,female
Virlan Garcia,Pop,unknown
Virus,Rap,unknown
Visage,EDM,unknown
Vishal Dadlani,Hip-hop,unknown
Vishal-Shekhar,Hip-hop,unknown
Vision,Pop,unknown
Vision Of Disorder,Metal,unknown
Vista Kicks,Indie,unknown
Vistoso Bosses,Pop,unknown
Vita,Pop,female
Vital,EDM,male
Vitalic,EDM,unknown
Vitamin C,EDM,unknown
Vitamin String Quartet,Pop,unknown
Vitas,Rap,male
Vittorio De Sica,Pop,male
Vivian Chow,Pop,female
Vivian Green,Pop,female
Vixen,Metal,unknown
Vladimir Ashkenazy,Classical,male
Vladimir Cosma,EDM,male
Vladimir Feltsman,Classical,male
Vladimir Horowitz,Classical,male
Vladimir Mikulka,Classical,male
Vlado Perlemuter,Classical,male
Voivod,Metal,unknown
Volbeat,Metal,unknown
Volcano Choir,Indie,unknown
Volován,Indie,unknown
Voltio,Hip-hop,unknown
Vory,Rap,unknown
Vox Dei,Metal,unknown
Voxtrot,Indie,unknown
Voz De Mando,Hip-hop,androgynous
Voz Veis,Pop,unknown
Vulfpeck,Indie,unknown
Vundabar,Indie,unknown
Vybz Kartel,EDM,unknown
VÉRITÉ,Indie,unknown
Vása Prihoda,Classical,unknown
Véronique Sanson,Pop,female
Víctor Manuel,Pop,male
Víctor Manuelle,Pop,male
W. Darling,Indie,unknown
W.A.S.P.,Metal,unknown
WALK THE MOON,Indie,unknown
WC,Hip-hop,unknown
WDR Sinfonieorchester Köln,Classical,unknown
WHY?,EDM,unknown
WILLOW,EDM,unknown
WYNNE,Pop,unknown
WZRD,Hip-hop,unknown
Wade Bowen,Country,male
Wade Hayes,Country,male
Wafia,Hip-hop,unknown
Wage War,Metal,unknown
Wah!,EDM,unknown
Wailing Souls,Rock,unknown
Waka Flocka Flame,Hip-hop,unknown
Wakin Chau,Pop,androgynous
Waldemar Kmentt,Classical,male
Waldemar Matuška,Pop,male
Wale,EDM,unknown
Wales,Pop,unknown
Walker Hayes,Country,male
Walker McGuire,Country,male
Wall Of Voodoo,EDM,unknown
Wallows,Indie,unknown
Walter,Indie,male
Walter Beasley,Jazz,male
Walter Becker,Rock,male
Walter Berry,Classical,male
Walter Brennan,Country,male
Walter Egan,Rock,male
Walter Susskind,Classical,male
Walter Wanderley,Jazz,male
Waltraud Meier,Classical,female
Wanda Jackson,Country,female
Wang Chung,EDM,androgynous
Wang Zhi Lei,Pop,androgynous
War,Hip-hop,unknown
Ward 21,EDM,male
Warda,EDM,unknown
Wardell Gray,Jazz,male
Warlock,Metal,unknown
Warne Marsh,Jazz,unknown
Warpaint,EDM,unknown
Warrant,Metal,unknown
Warren G,Hip-hop,male
Warren Haynes,Country,male
Warren Hill,Jazz,male
Warren Zevon,Country,male
Washed Out,EDM,unknown
Water Liars,Indie,unknown
Waterparks,Indie,unknown
Watsky,Hip-hop,unknown
Watt White,Rock,unknown
Wave,Rap,unknown
Wavves,Indie,unknown
Wax,Indie,unknown
Wax Fang,Indie,androgynous
Wax Tailor,EDM,unknown
WayV,Pop,unknown
Waylon Jennings,Country,male
Wayman Tisdale,Jazz,unknown
Wayne Fontana & The Mindbenders,Pop,male
Wayne Hancock,Country,male
Wayne Shorter,Jazz,male
Wayne Smith,EDM,male
Wayne Static,Metal,male
Wayne Toups,Pop,male
Wayne Watson,Rock,male
Wayne Wonder,EDM,male
Wc And The Maad Circle,Rap,female
We Are Loud,EDM,male
We Are Scientists,EDM,male
We As Human,Rock,unknown
We Came As Romans,Metal,male
We The Kings,Pop,female
We Were Promised Jetpacks,Indie,unknown
Weather Report,Jazz,unknown
Weathers,Indie,unknown
Webb Pierce,Rock,male
Webbie,Hip-hop,unknown
Ween,Rock,unknown
Weezer,Pop,unknown
Weldon Irvine,Indie,male
Welshly Arms,Rock,unknown
Wendell Marshall,Jazz,male
Wendy & Lisa,Pop,female
Werly Fairburn,Rock,unknown
Wes Montgomery,Jazz,male
Wes Montgomery Trio,Jazz,male
Wes Walker,Hip-hop,male
Westlife,EDM,unknown
Westside Connection,Hip-hop,unknown
Westside Gunn,Hip-hop,female
Wet,Country,unknown
Wet Wet Wet,Country,unknown
Wet Willie,Country,male
Weyes Blood,Indie,unknown
Wham!,EDM,unknown
What So Not,EDM,androgynous
Wheatus,Pop,unknown
Wheeler Walker Jr.,Country,male
When In Rome,EDM,androgynous
Whethan,EDM,unknown
Whigfield,EDM,unknown
Whiplash,Metal,unknown
Whiskey Myers,Country,unknown
Whiskeytown,Country,unknown
White Lies,EDM,female
White Lion,Metal,male
White Plains,Pop,unknown
White Star,Indie,unknown
White Town,Indie,unknown
White Zombie,Metal,unknown
Whitechapel,Metal,unknown
Whitesnake,Metal,unknown
Whitey Morgan and the 78's,Country,male
Whitley,Country,unknown
Whitney,EDM,male
Whitney Houston,EDM,male
Whodini,Hip-hop,unknown
Why Don't We,EDM,unknown
Why Not,Indie,unknown
WiT,Pop,unknown
Wicca Phase Springs Eternal,Hip-hop,unknown
Wicked Lady,Rock,unknown
Widespread Panic,Rock,unknown
Widowspeak,Indie,unknown
Wiener Philharmoniker,Classical,unknown
Wiener Symphoniker,Classical,unknown
Wifisfuneral,Hip-hop,unknown
Wilbert Harrison,R&B,male
Wilbur De Paris,Jazz,male
Wilbur Ware,Jazz,male
Wilco,Country,male
Wild Belle,Pop,female
Wild Cherry,Rock,female
Wild Child,Indie,unknown
Wild Cub,Indie,unknown
Wild Nothing,EDM,unknown
Wild Party,Indie,unknown
Wild Rivers,Indie,unknown
Wilder Woods,Indie,unknown
Wilderado,Indie,unknown
Wilfrido Vargas,Pop,unknown
Wilhelm Backhaus,Classical,male
Wilhelm Kempff,Classical,male
Will Downing,Jazz,male
Will Reagan,Indie,male
Will Smith,Hip-hop,male
Willard White,Classical,male
William Alwyn,Classical,male
William Basinski,Pop,male
William Bennett,Classical,male
William Black,EDM,male
William Boyce,Classical,male
William Byrd,Classical,male
William Clark Green,Country,male
William Elliott Whitmore,Indie,male
William Fitzsimmons,Indie,male
William Galison & Madeleine Peyroux,Jazz,male
William Grant Still,Classical,male
William Matteuzzi,Classical,male
William Michael Morgan,Country,male
William Onyeabor,Pop,male
William Orbit,EDM,male
William Primrose,Classical,male
William Singe,Pop,male
William So,Country,male
William Walton,Classical,male
Williams,Pop,unknown
"Willie ""The Lion"" Smith",Jazz,male
Willie Bobo,Jazz,male
Willie Colón,Jazz,male
Willie D,Rap,male
Willie Johnson,Country,male
Willie K,Hip-hop,male
Willie Mitchell,R&B,male
Willie Nelson,Country,male
Willie Nile,Country,male
Willie Rosario,Jazz,male
Willie Rosario and His Orchestra,Jazz,male
Willie The Kid,Hip-hop,male
Willis Alan Ramsey,Country,male
Wilma Lipp,Classical,female
Wilson Phillips,Pop,male
Wilson Pickett,Pop,male
Wim Mertens,Classical,male
Winger,Metal,unknown
Wings,Oldies,unknown
Wink,Pop,unknown
Wino,Pop,unknown
Winona Oak,Pop,female
Winter Aid,Indie,unknown
Wintertime,Hip-hop,unknown
Wipers,EDM,unknown
Wire,EDM,unknown
Wise,Indie,unknown
Wishbone Ash,Rock,unknown
Wisin,Hip-hop,unknown
Wisin & Yandel,Hip-hop,unknown
Wiso G,Hip-hop,unknown
Witch,Indie,unknown
Witchfinder General,Metal,male
With Confidence,Pop,unknown
Within Temptation,Metal,unknown
Witt Lowry,Indie,unknown
Wiz Khalifa,Hip-hop,unknown
WizKid,EDM,unknown
"Woe, Is Me",Metal,androgynous
Wolf Parade,EDM,male
Wolfgang Amadeus Mozart,Classical,male
Wolfgang Gartner,EDM,male
Wolfgang Meyer,Classical,male
Wolfgang Rübsam,Classical,male
Wolfgang Windgassen,Classical,male
Wolfine,Pop,unknown
Wolfmother,Rock,unknown
Wolfsheim,Pop,unknown
Wonder Girls,Pop,unknown
Woodie,Rap,unknown
Woodkid,Pop,unknown
Woody Guthrie,Oldies,male
Woody Herman,Jazz,male
Woody Herman & His Orchestra,Jazz,male
Woody Herman Orchestra,Jazz,male
Woody Shaw,Jazz,male
Woody Wood,Oldies,male
Wookiefoot,Rock,unknown
Words,Hip-hop,unknown
Wordsworth,Classical,unknown
World Class Wreckin' Cru,Hip-hop,unknown
World Party,Pop,unknown
Worn-Tin,Indie,unknown
Wrabel,Indie,unknown
Wreckless Eric,Rock,male
Wreckx-N-Effect,Rap,unknown
Wrekonize,Hip-hop,unknown
Wu Bai,Pop,androgynous
Wu-Tang Clan,Hip-hop,unknown
Wyclef Jean,Rap,male
Wye Oak,Indie,androgynous
Wynn Stewart,Rock,androgynous
Wynona Carr,R&B,female
Wynonie Harris,R&B,male
Wynonna,Country,unknown
Wynter Gordon,Pop,male
Wynton Kelly,Jazz,female
Wynton Kelly Trio,Jazz,female
Wynton Marsalis,Jazz,unknown
X,Hip-hop,unknown
X Ambassadors,Pop,unknown
X JAPAN,Metal,unknown
X-Clan,Rock,unknown
X-Raided,Rap,unknown
X-Ray Spex,EDM,unknown
XTC,EDM,unknown
XXXTENTACION,Hip-hop,unknown
Xavier,Hip-hop,male
Xavier Omär,Indie,male
Xavier Rudd,Indie,male
Xavier Weeks,Rap,male
Xavier Wulf,Hip-hop,male
Ximena Sariñana,Pop,female
Xiu Xiu,Indie,androgynous
Xmal Deutschland,Rock,unknown
Xscape,EDM,unknown
Xuitcasecity,EDM,unknown
Xzibit,Hip-hop,unknown
Y&T,Metal,unknown
Y. Kim,Indie,female
Y2K,Pop,unknown
YACHT,Hip-hop,unknown
YBN Almighty Jay,Rap,male
YBN Cordae,Hip-hop,unknown
YBN Nahmir,Rap,unknown
YELLOW MAGIC ORCHESTRA,Pop,unknown
YFN Lucci,Hip-hop,unknown
YG,Hip-hop,unknown
YK Osiris,Pop,unknown
YNG Martyr,Rap,unknown
YNW Melly,Rap,unknown
YSN Flow,Rap,unknown
YUI,Pop,unknown
YUNDI,Classical,unknown
YUNGBLUD,Indie,unknown
YZ,Hip-hop,unknown
Yabby You,Rock,androgynous
Yaeji,EDM,unknown
Yael Naim,Indie,female
Yaffa Yarkoni,Pop,female
Yaga & Mackie,Hip-hop,unknown
Yahir,Pop,unknown
Yambu,Pop,unknown
Yami Bolo,Rock,unknown
Yandel,Hip-hop,unknown
Yandell,Hip-hop,unknown
Yankie,Rap,unknown
Yann Tiersen,Pop,male
Yasuaki Shimizu,Jazz,male
Yasunori Mitsuda,Classical,male
Yaviah,Hip-hop,unknown
Yaz,EDM,unknown
Yazoo,EDM,unknown
Yeah Yeah Yeahs,EDM,unknown
Years & Years,EDM,unknown
Yeasayer,EDM,unknown
Yeek,Indie,unknown
Yefim Bronfman,Classical,unknown
Yehonatan Geffen,Pop,male
Yehoram Gaon,Pop,unknown
Yehudi Menuhin,Classical,unknown
Yehudit Ravitz,Pop,female
Yelawolf,Hip-hop,unknown
Yella Beezy,Hip-hop,unknown
Yelle,EDM,unknown
Yello,Pop,unknown
Yellow Claw,EDM,unknown
Yellow Days,Pop,unknown
Yellowcard,Pop,unknown
Yellowjackets,Jazz,unknown
Yellowman,EDM,unknown
Yera,Pop,unknown
Yes,Jazz,unknown
Yhung T.O.,Rap,unknown
Ying Huang,Classical,androgynous
Ying Yang Twins,EDM,androgynous
Ying Yin Wu,Pop,androgynous
Yiruma,Classical,unknown
Yma Sumac,Pop,unknown
Yndio,Rock,unknown
Yngwie Malmsteen,Metal,unknown
Yo Gotti,Hip-hop,androgynous
Yo La Tengo,Indie,androgynous
Yo Trane,Pop,androgynous
Yo Yo,Hip-hop,androgynous
Yo-Yo,Hip-hop,unknown
Yo-Yo Ma,Hip-hop,androgynous
Yoel Lerner,Pop,male
Yoga Lin,Pop,female
Yoke Lore,Indie,female
Yoko Ono,Pop,female
Yol Aularong,Rock,androgynous
Yolanda Be Cool,EDM,female
Yomo,Hip-hop,unknown
Yonder Mountain String Band,Rock,unknown
Yonderboi,EDM,unknown
Yoni Rechter,Pop,male
Yoo Jae-Ha,Pop,androgynous
Yordano,Pop,unknown
Yoskar Sarante,Pop,unknown
You Me At Six,Pop,androgynous
Young Bleed,Hip-hop,female
Young Bo,Rap,female
Young Bombs,EDM,female
Young Boss,Rap,female
Young Buck,Hip-hop,female
Young Chris,Country,female
Young Curt,Rap,female
Young Dolph,Hip-hop,female
Young Dro,Hip-hop,female
Young Dru,Hip-hop,female
Young Dubliners,Rock,female
Young Greatness,Rap,female
Young Gunner,Country,female
Young Guns,Rock,female
Young Gunz,Hip-hop,female
Young Lito,Rap,female
Young M.A,Hip-hop,female
Young MC,Hip-hop,female
Young Marble Giants,EDM,female
Young Money,Hip-hop,female
Young Nudy,Hip-hop,female
Young Rising Sons,Indie,female
Young Roddy,Rap,female
Young Scooter,Hip-hop,female
Young T & Bugsey,Hip-hop,female
Young Thug,Hip-hop,female
Young the Giant,Indie,female
Young-D,Hip-hop,unknown
Young-Holt Unlimited,Jazz,unknown
YoungBoy Never Broke Again,Rap,unknown
Youngblood Hawke,Indie,unknown
Youngbloodz,Hip-hop,unknown
Younha,Indie,unknown
Youssou N'Dour,Pop,unknown
Youth Lagoon,Indie,unknown
Yppah,EDM,unknown
Yuja Wang,Classical,androgynous
Yumi Arai,Pop,female
Yumi Matsutoya,Pop,female
Yuna,Pop,female
Yung Baby Tate,Rap,androgynous
Yung Bans,Hip-hop,androgynous
Yung Berg,Pop,androgynous
Yung Bleu,Pop,androgynous
Yung Craka,Rap,androgynous
Yung Gleesh,Hip-hop,androgynous
Yung Gravy,Hip-hop,androgynous
Yung Joc,Hip-hop,androgynous
Yung L.A.,Hip-hop,androgynous
Yung Lean,Hip-hop,androgynous
Yung Pinch,Hip-hop,androgynous
Yung Wun,Hip-hop,androgynous
Yungeen Ace,Hip-hop,unknown
Yunggoth✰,Hip-hop,unknown
Yungstar,Rap,unknown
Yura Yura Teikoku,Rock,male
Yuri,Pop,male
Yuri Bashmet,Classical,male
Yuridia,Pop,unknown
Yusef Lateef,Jazz,unknown
Yusuf,Oldies,male
Yusuf / Cat Stevens,Oldies,male
Z,Hip-hop,unknown
Z-Ro,Metal,unknown
Z:RO,Metal,unknown
ZAYN,EDM,unknown
ZHU,EDM,unknown
ZICO,Pop,unknown
ZZ Top,Country,unknown
ZZ Ward,Rock,male
Zac Brown,Country,unknown
Zac Brown Band,Country,unknown
Zac Efron,EDM,unknown
Zacarias Ferreira,Pop,male
Zach Bryan,Country,male
Zack De La Rocha,Hip-hop,male
Zack Fox,Pop,male
Zager & Evans,Pop,unknown
Zakir Hussain,Classical,male
Zakk Wylde,Metal,unknown
Zapp,Hip-hop,unknown
Zara Larsson,EDM,female
Zayde Wølf,Rock,unknown
Zaz,Jazz,unknown
Zebra Katz,Hip-hop,unknown
Zedd,EDM,unknown
Zeds Dead,EDM,unknown
Zeeba,EDM,unknown
Zeki Müren,Jazz,male
Zella Day,Indie,female
Zendaya,EDM,unknown
Zero 7,Indie,unknown
Zhang Yu Sheng,Pop,androgynous
Zhang Zhen Yue,Pop,androgynous
Zhané,Pop,unknown
Zhao Chuan,Pop,androgynous
Zhavia Ward,Pop,male
Ziad Rahbani,Jazz,male
Ziggy Alberts,Indie,male
Zimbo Trio,Jazz,unknown
Zimple,Hip-hop,unknown
Zinka Milanov,Classical,unknown
Zion,Hip-hop,male
Zion & Lennox,Hip-hop,male
Zion I,Hip-hop,male
Zion.T,Indie,unknown
Zoe Nash,Pop,female
Zoel,Classical,unknown
Zohar Argov,Pop,male
Zolof the Rock & Roll Destroyer,Indie,male
Zoltán Kocsis,Classical,male
Zoltán Kodály,Classical,male
