artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count,genres,filtered_genre
Bad Brains,0.045680251,0.382644898,144627.6939,0.770597571,0.281680286,0.251481633,-12.23969388,0.095210204,124.1292449,0.338120408,33.32653061,7,1,98,"['alternative rock', 'dc hardcore', 'hardcore punk', 'nyhc', 'post-hardcore', 'punk', 'ska punk']",Rock
Bad Bunny,0.270731807,0.764855422,227573.506,0.673662651,0.000429931,0.160666265,-5.540837349,0.123249398,123.0678253,0.517891566,73.35542169,1,0,166,"['latin', 'reggaeton', 'trap latino']",Rap
Bad Company,0.284781348,0.533067416,274550.236,0.609438202,0.040289225,0.184225843,-9.759640449,0.034924719,122.2999213,0.656662921,33.57303371,7,1,178,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",Country
Bad English,0.1411375,0.4855,282923.5,0.61275,5.45E-06,0.104875,-10.35025,0.036475,121.45775,0.3595,46,7,1,8,"['album rock', 'glam metal', 'hard rock']",Metal
Bad Lip Reading,0.3077,0.861,238314,0.7215,1.49E-05,0.10255,-6.128,0.0878,130.0105,0.7555,55.5,10,1,4,"['antiviral pop', 'comic']",Pop
Bad Lucc,0.327,0.769,209616,0.666,0,0.124,-7.543,0.0645,92.995,0.194,54,1,1,2,['west coast trap'],Rap
Bad Meets Evil,0.126666667,0.603466667,240684.3333,0.861933333,8.01E-06,0.337933333,-4.309533333,0.313,127.0853333,0.566666667,55.2,1,1,15,"['detroit hip hop', 'gangster rap', 'hip hop', 'pop rap', 'rap']",Hip-hop
Bad Omens,0.00109,0.43,229210,0.945,5.50E-05,0.311,-2.662,0.102,170.081,0.276,56,11,0,2,"['melodic metalcore', 'metalcore', 'post-screamo']",Metal
Bad Religion,0.007854434,0.342471739,127601.0326,0.941923913,0.001465382,0.229978261,-3.85698913,0.08433587,145.0472283,0.577771739,36.81521739,9,1,184,"['punk', 'skate punk', 'socal pop punk']",Pop
Bad Suns,0.039460417,0.649666667,204441.9167,0.874833333,0.032386367,0.135225,-4.043333333,0.044683333,118.4596667,0.693,52,1,1,24,"['indie pop', 'indie poptimism', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'pop rock', 'rock']",Indie
Bad Wolves,0.0048168,0.428,236797.7143,0.865142857,5.11E-07,0.110657143,-4.290428571,0.070614286,116.1575714,0.233428571,65.71428571,2,0,7,"['alternative metal', 'metal', 'post-grunge']",Metal
Baden Powell,0.930666667,0.414333333,147320.3333,0.210666667,0.93,0.103333333,-18.75133333,0.053766667,104.6583333,0.439333333,25,2,0,3,"['bossa nova', 'brazilian composition', 'brazilian jazz', 'choro', 'forro', 'jazz guitar', 'mpb', 'samba', 'velha guarda', 'violao']",Jazz
Badfinger,0.239687923,0.534269231,205255.9231,0.539115385,0.0015517,0.159546154,-9.200192308,0.032680769,108.9038462,0.502884615,33.61538462,0,1,52,"['album rock', 'art rock', 'beatlesque', 'bubblegum pop', 'classic rock', 'country rock', 'folk rock', 'jangle pop', 'mellow gold', 'power pop', 'psychedelic rock', 'rock', 'roots rock', 'soft rock', 'symphonic rock']",Country
Badflower,0.0111,0.505,259520,0.839,0,0.211,-4.966,0.0569,139.961,0.326,63,11,0,2,"['modern alternative rock', 'modern rock', 'rock']",Rock
Badly Drawn Boy,0.4417,0.49625,267217,0.5425,0.048528425,0.107475,-10.33175,0.0327,108.452,0.52875,50.5,0,1,8,"['britpop', 'chamber pop', 'melancholia']",Pop
Bag Raiders,0.07105,0.65,231420,0.7185,0.009074,0.1124,-5.947,0.04115,124.9665,0.49,60.5,11,1,4,"['alternative dance', 'australian dance', 'filter house', 'indietronica', 'new rave', 'nu disco']",EDM
Baha Men,0.0882,0.826666667,193533.3333,0.922333333,0.00112,0.1981,-3.672,0.087866667,126.354,0.873,49.66666667,11,0,6,['bahamian pop'],Pop
Bahamadia,0.641,0.534,214867,0.596,2.16E-05,0.276,-10.289,0.388,185.733,0.908,55,6,1,2,"['hardcore hip hop', 'hip hop', 'philly rap']",Hip-hop
Bahamas,0.577526316,0.714526316,223630.1579,0.411578947,0.028295027,0.143115789,-7.911631579,0.041089474,105.9818947,0.538736842,58.57894737,5,1,19,"['canadian indie', 'indie folk', 'indie pop', 'new americana', 'stomp and holler']",Indie
Bahari,0.428633333,0.609666667,188825.6667,0.549,0,0.117466667,-6.417666667,0.046233333,96.66066667,0.281666667,58,5,0,6,['la pop'],Pop
Baillie & The Boys,0.444,0.802,258627,0.355,2.51E-06,0.319,-14.587,0.0311,119.172,0.67,24,2,0,2,"['country dawn', 'deep contemporary country']",Country
Bajaga i Instruktori,0.272,0.5835,234947,0.751,0.0086035,0.0881,-6.4335,0.09015,116.9375,0.733,36,7,1,4,"['yugoslav new wave', 'yugoslav rock']",Rock
Bakar,0.312,0.584,213573,0.684,9.05E-05,0.112,-4.314,0.567,210.164,0.72,64,10,0,2,"['indie r&b', 'uk alternative hip hop']",Hip-hop
Balance And Composure,2.77E-05,0.512,213747,0.951,1.56E-05,0.252,-4.245,0.0661,110.172,0.145,46,4,0,2,"['alternative emo', 'anthem emo', 'dreamo', 'emo', 'melodic hardcore', 'philly indie', 'pop punk', 'progressive post-hardcore']",Indie
Balla Et Ses Balladins,0.724666667,0.693666667,435017.6667,0.388333333,0.025076667,0.203666667,-16.31333333,0.045933333,109.203,0.875333333,35.66666667,5,0,6,"['afropop', 'highlife', 'mande pop', 'west african jazz', 'world']",Jazz
Ballyhoo!,0.0956475,0.5825,203090.5,0.7635,1.29E-05,0.154,-6.39525,0.05655,115.09,0.817,46.5,6,1,8,['reggae rock'],Rock
Balmorhea,0.544333333,0.452,296046.6667,0.305333333,0.916,0.093466667,-14.12166667,0.0332,112.7693333,0.151,54.66666667,6,1,6,"['bow pop', 'compositional ambient', 'focus', 'melancholia', 'neoclassical darkwave', 'post-rock']",Pop
Balue,0.00408,0.394,222000,0.842,0.29,0.268,-5.391,0.0363,183.52,0.736,49,2,1,2,['indie garage rock'],Indie
Bambee,0.00889,0.639,196920,0.991,0.0107,0.324,-3.106,0.0311,138.022,0.972,38,10,0,2,['bubblegum dance'],EDM
Bamberg Symphony,0.735,0.3628,188000,0.23454,0.43480384,0.1364,-16.7978,0.03982,103.14,0.3609,0,9,0,5,"['classical performance', 'orchestra']",Classical
Bambini Di Praga,0.882,0.146,71019,0.283,2.06E-06,0.0866,-13.291,0.0339,177.275,0.217,0,3,1,2,"['classic czech pop', 'czech folk', 'detske pisnicky']",Pop
Bananarama,0.175835294,0.713529412,204547.5294,0.848588235,0.079382849,0.300105882,-6.181117647,0.060247059,128.5945882,0.812,49.52941176,7,1,17,"['dance pop', 'dance rock', 'disco', 'europop', 'girl group', 'hi-nrg', 'new romantic', 'new wave', 'new wave pop', 'soft rock']",EDM
Band Of Skulls,0.1715,0.6,253075.6667,0.640666667,0.0001107,0.146,-5.357333333,0.0513,110.5326667,0.347666667,43.33333333,11,1,6,"['dance-punk', 'garage rock', 'garage rock revival', 'indie rock', 'modern alternative rock', 'modern blues rock', 'modern hard rock', 'modern rock', 'punk blues', 'rock', 'southampton indie']",EDM
Band of Horses,0.189629222,0.446333333,225677,0.657111111,0.011628706,0.173477778,-6.399444444,0.033188889,126.469,0.267077778,51.77777778,1,1,18,"['indie folk', 'indie pop', 'indie rock', 'modern rock', 'stomp and holler']",Indie
Banda Blanca,0.215,0.875,343891,0.639333333,9.42E-05,0.1586,-13.122,0.068566667,127.802,0.942333333,48.33333333,3,1,6,"['pop catracho', 'punta']",Pop
Banda Bostik,0.0255,0.55,271227,0.813,1.51E-05,0.13485,-7.505,0.101,142.328,0.633,47,1,1,4,"['latin alternative', 'mexican rock', 'rock en espanol', 'rock urbano mexicano']",Rock
Banda Carnaval,0.284,0.624333333,180693.6667,0.669,1.56E-05,0.1682,-3.149333333,0.0428,152.9026667,0.877333333,53,2,1,6,"['banda', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']",Pop
Banda Clave Nueva De Max Peraza,0.395,0.553,209587,0.572,1.22E-06,0.0756,-5.666,0.0363,200.008,0.894,67,7,0,2,"['banda', 'banda carnavalera', 'regional mexican pop']",Pop
Banda Fortuna,0.719,0.789,218880,0.564,0,0.315,-4.749,0.0417,104.92,0.948,48,9,0,2,"['banda carnavalera', 'corrido', 'regional mexican pop']",Pop
Banda Jerez,0.00785,0.708,199467,0.794,0.0028,0.0771,-6.201,0.048,104.962,0.971,43,0,1,2,"['banda', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']",Pop
Banda La Costeña,0.5996,0.6156,172951.2,0.4656,4.03E-06,0.17766,-6.833,0.04594,142.0936,0.9698,42,10,1,10,"['banda', 'banda carnavalera', 'duranguense', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']",Pop
Banda Los Recoditos,0.557857143,0.766071429,169465.5714,0.526642857,1.01E-05,0.170357143,-5.124785714,0.051521429,131.5981429,0.931285714,58.92857143,3,1,28,"['banda', 'grupera', 'regional mexican', 'regional mexican pop']",Pop
Banda Los Sebastianes,0.412,0.730333333,185538,0.555666667,1.19E-06,0.187433333,-5.222333333,0.034566667,134.6406667,0.771,64,2,0,6,"['banda', 'regional mexican', 'regional mexican pop']",Pop
Banda Pelillos,0.407,0.754,207097.6667,0.729666667,2.43E-05,0.195,-5.550666667,0.083066667,154.443,0.902,45,7,1,6,"['banda', 'banda carnavalera', 'duranguense', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']",Pop
Banda Rancho Viejo De Julio Aramburo La Bandononona,0.467,0.734,197733,0.483,0,0.105,-5.873,0.031,136.079,0.915,57,10,1,2,"['banda', 'banda carnavalera', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']",Pop
Banda Tierra Blanca,0.329,0.684,200053,0.809,0,0.224,-3.294,0.0316,125.025,0.942,50,2,1,2,"['banda', 'banda carnavalera', 'regional mexican pop']",Pop
Banda Tierra Sagrada,0.527,0.805,204453,0.716,0,0.247,-4.498,0.039,124.832,0.905,69,0,1,2,"['banda', 'grupera', 'norteno', 'regional mexican', 'regional mexican pop']",Pop
Banda Triguera,0.526,0.7335,186686,0.4995,6.14E-06,0.05795,-6.4595,0.0477,140.8935,0.9515,36.5,2,1,4,"['banda', 'banda carnavalera', 'regional mexican pop']",Pop
Banda Zirahuen,0.385,0.464,208295,0.727,0,0.135,-2.874,0.0373,86.235,0.805,45,3,1,2,"['banda', 'banda carnavalera', 'duranguense', 'grupera', 'regional mexican', 'regional mexican pop', 'tamborazo']",Pop
Banes World,0.642,0.591,167597.3333,0.277,0.076476667,0.157,-16.76133333,0.0391,125.9436667,0.357,61,7,0,6,"['bedroom pop', 'indie garage rock']",Indie
Bang Tango,0.022,0.484,263773,0.825,1.95E-05,0.244,-9.617,0.0503,146.749,0.638,36,6,1,2,"['funk metal', 'glam metal', 'hard rock', 'sleaze rock']",Metal
Bankrol Hayden,0.3059,0.8225,131958.9,0.5498,0,0.10883,-9.0637,0.22554,131.5335,0.6929,73.3,11,1,10,['melodic rap'],Rap
Bankroll Fresh,0.050966667,0.779666667,198307,0.675666667,0,0.135333333,-5.121666667,0.100066667,90.34266667,0.470666667,56.66666667,4,1,3,"['atl hip hop', 'atl trap', 'dirty south rap', 'gangster rap', 'rap', 'southern hip hop', 'trap']",Hip-hop
Bantu,0.0166,0.766,174893,0.881,2.30E-06,0.347,-5.158,0.137,112.027,0.674,66,9,0,2,['zimdancehall'],EDM
Bappi Lahiri,0.219213333,0.777,346102.3333,0.557,0.000287333,0.277066667,-11.21533333,0.048033333,132.9516667,0.836,31.66666667,3,1,3,"['desi pop', 'filmi', 'indian folk', 'modern bollywood', 'sufi']",Pop
Barbara,0.905,0.524,129040,0.0869,0,0.115,-15.089,0.114,168.412,0.478,31,5,0,2,"['grupera', 'latin', 'mexican pop', 'ranchera']",Pop
Barbara Bonney,0.972666667,0.206666667,307102.3333,0.141666667,0.328191,0.157533333,-19.08566667,0.044033333,134.4916667,0.069066667,46,7,1,3,"['classical performance', 'classical soprano', 'opera']",Classical
Barbara Dickson,0.82,0.423,257107,0.211,0,0.0894,-12.268,0.0287,138.61,0.131,52,10,1,2,['classic uk pop'],Pop
Barbara Hendricks,0.941,0.24,525933,0.195,0.00303,0.112,-18.034,0.0428,83.406,0.158,22,11,0,1,"['classical performance', 'classical soprano', 'opera', 'spirituals']",Classical
Barbara Lewis,0.669923077,0.574307692,156547.7692,0.342923077,7.04E-05,0.151369231,-16.03792308,0.035861538,109.2661538,0.811153846,25.84615385,0,1,26,"['brill building pop', 'classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",Pop
Barbara Lynn,0.5327,0.6771,145397,0.4045,0.002278428,0.10879,-10.8635,0.04213,110.9124,0.6091,23.4,7,1,20,"['classic soul', 'motown', 'rhythm and blues', 'soul', 'southern soul']",R&B
Barbara Mandrell,0.441005263,0.630578947,158849.8421,0.589105263,1.94E-05,0.165115789,-9.941421053,0.052568421,115.8018421,0.725421053,32.73684211,0,1,19,"['classic country pop', 'country', 'country gospel']",Country
Barbra Streisand,0.722081296,0.364187963,227347.9259,0.295540278,0.0166308,0.206386574,-13.62372685,0.069607407,107.0297824,0.295737037,30.95833333,9,1,216,"['adult standards', 'mellow gold', 'soft rock']",Oldies
Barcelona,0.939,0.105,275520,0.169,0.828,0.107,-14.915,0.0347,77.707,0.0374,46,4,1,2,['acoustic pop'],Pop
Barclay James Harvest,0.2373,0.3705,363333.5,0.392,7.69E-05,0.129,-11.7185,0.03,128.39,0.1875,35.5,7,1,4,"['album rock', 'art rock', 'progressive rock', 'symphonic rock']",Rock
Barenaked Ladies,0.162864556,0.548462963,225187.4444,0.770111111,0.003588594,0.266731481,-7.410518519,0.052816667,132.8342778,0.683740741,44.38888889,7,1,54,"['alternative rock', 'canadian pop', 'canadian rock', 'comic', 'pop rock', 'post-grunge']",Pop
BarlowGirl,0.0119,0.241,270213,0.477,5.38E-05,0.121,-5.804,0.0346,195.667,0.214,43,7,1,2,"['ccm', 'christian alternative rock', 'christian music', 'worship']",Rock
Barney Bentall & The Legendary Hearts,0.0175,0.476,275933,0.52,1.88E-06,0.087,-15.294,0.0346,121.304,0.587,37,5,1,2,['classic canadian rock'],Rock
Barney Kessel,0.744192308,0.551346154,275448.6538,0.167718462,0.477877885,0.148426923,-23.785,0.052703846,104.2117692,0.422615385,13.69230769,5,1,26,"['bebop', 'cool jazz', 'hard bop', 'jazz', 'jazz guitar', 'soul jazz']",Jazz
Barney Wilen,0.652,0.601,213707,0.498,0.936,0.132,-11.154,0.0391,119.167,0.583,7,0,0,1,"['french jazz', 'jazz saxophone']",Jazz
Barns Courtney,0.292,0.5175,186806.5,0.6325,0.000164,0.153,-5.6985,0.03535,139.3615,0.3715,65.5,10,1,4,"['modern alternative rock', 'modern rock', 'rock']",Rock
Barre Phillips,0.67,0.343,565573,0.271,0.857,0.111,-16.621,0.0422,142.178,0.296,45,0,1,2,"['avant-garde jazz', 'ecm-style jazz', 'free improvisation', 'free jazz', 'jazz double bass']",Jazz
Barrett Wilbert Weed,0.632733333,0.5322,201576,0.4476,0,0.20114,-8.424933333,0.10926,106.7587333,0.454133333,56.46666667,8,1,15,"['broadway', 'hollywood', 'pop', 'show tunes']",Pop
Barrington Levy,0.123112174,0.735956522,232724.8261,0.576391304,0.01963648,0.1454,-8.03773913,0.188069565,110.9114783,0.63973913,48.39130435,10,0,23,"['dub', 'lovers rock', 'reggae', 'reggae fusion', 'roots reggae']",Rock
Barrio Pobre,0.278,0.56,281480,0.511,0,0.0817,-10.34,0.0327,141.624,0.453,54,6,1,2,['rock urbano mexicano'],Rock
Barry Adamson,2.13E-05,0.691,273373,0.462,0.882,0.149,-12.152,0.0354,99.577,0.415,31,0,1,2,['british alternative rock'],Rock
Barry Douglas,0.973,0.2,673733,0.0916,0.875,0.0756,-22.312,0.0376,65.211,0.0515,0.5,5,0,2,['classical piano'],Classical
Barry Gibb,0.206514286,0.667142857,260504.7143,0.408571429,8.50E-05,0.209428571,-14.57971429,0.035557143,115.8248571,0.687857143,52.85714286,10,1,7,['soft rock'],Rock
Barry Harris Trio,0.871166667,0.5505,246333.3333,0.316333333,0.865833333,0.105083333,-13.2925,0.0408,93.59816667,0.462666667,10,7,1,12,['jazz trio'],Jazz
Barry Manilow,0.484604,0.39362,239079.22,0.4553,0.003863334,0.151946,-10.11066,0.038636,119.98928,0.382344,37.36,0,1,100,"['adult standards', 'bubblegum pop', 'disco', 'lounge', 'mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",Pop
Barry McGuire,0.400857143,0.638857143,195609.7143,0.397,0.002092164,0.131828571,-16.24,0.039085714,127.4528571,0.778142857,26.14285714,9,1,14,"['bubblegum pop', 'folk rock']",Pop
Barry Wordsworth,0.9566,0.26987,505537.3,0.0787,0.7642,0.10997,-23.3751,0.04045,100.8303,0.13122,41.9,7,1,20,"['classical performance', 'orchestral performance']",Classical
Bart Crow,0.16345,0.4695,213396,0.697,8.00E-07,0.1167,-6.276,0.06775,133.979,0.5685,51.5,4,1,4,"['red dirt', 'texas country']",Country
Barão Vermelho,0.2415525,0.6965,214363,0.61425,0.001345,0.271575,-10.62375,0.043025,136.13875,0.7555,57.25,4,1,8,"['brazilian rock', 'mpb', 'rock gaucho', 'rock nacional brasileiro']",Rock
Barón Rojo,0.14055,0.2395,373866.5,0.6935,0.001544,0.3235,-8.5435,0.0578,105.777,0.3925,41.5,2,0,4,"['latin metal', 'rock en espanol', 'spanish metal']",Metal
Bas,0.339130769,0.699307692,235453.1538,0.572230769,8.21E-05,0.126523077,-7.769,0.239307692,136.7573077,0.452169231,61.84615385,7,1,13,"['metropopolis', 'modern rock', 'pop', 'pop rock']",Pop
Bascom Lamar Lunsford,0.929,0.656222222,172210.5556,0.167055556,9.42E-05,0.136188889,-16.37144444,0.073744444,124.6584444,0.571777778,6.555555556,10,1,18,"['appalachian folk', 'banjo', 'country gospel', 'old-time', 'vintage country folk', 'vintage old-time']",Country
Basement,0.00144,0.429,227340,0.798,0.0717,0.0788,-6.268,0.0468,139.061,0.225,53,4,1,2,"['alternative emo', 'anthem emo', 'melodic hardcore', 'modern alternative rock', 'pop punk']",Pop
Basement Jaxx,0.027387233,0.63,249984.3333,0.900333333,0.037343845,0.276333333,-4.2115,0.068583333,136.2495,0.5625,51.16666667,5,1,6,"['alternative dance', 'big beat', 'disco house', 'electronica', 'new rave', 'vocal house']",EDM
Basia,0.23995,0.723375,247958.375,0.54375,0.003409294,0.1607125,-12.847375,0.0466375,109.539375,0.64875,34,0,1,16,['smooth jazz'],Jazz
Bass Santana,0.552,0.556,118361,0.64,0,0.215,-7.504,0.445,88.399,0.703,71,11,1,1,"['dark trap', 'miami hip hop', 'underground hip hop', 'vapor trap']",Hip-hop
Basshunter,0.060414286,0.5605,203239.9286,0.979714286,0.007788347,0.132785714,-5.905142857,0.182557143,137.8606429,0.425285714,44.71428571,9,1,14,"['bubblegum dance', 'dance pop', 'eurodance', 'europop']",EDM
Bassnectar,0.002846143,0.529285714,295179.6429,0.777428571,0.238396714,0.314392857,-5.137071429,0.069992857,133.6302143,0.218942857,49.28571429,1,1,14,"['breakbeat', 'brostep', 'edm', 'electro house', 'electronic trap', 'glitch hop']",EDM
Bastille,0.175860541,0.632891892,215701.3514,0.761297297,0.000598636,0.21012973,-5.29127027,0.052002703,121.4965405,0.554216216,52.56756757,9,1,37,"['metropopolis', 'modern rock', 'pop', 'pop rock']",Pop
Bat For Lashes,0.0118,0.593,251120,0.658,0.0204,0.137,-8.393,0.0364,135.053,0.422,53,8,0,2,"['alternative dance', 'art pop', 'brighton indie', 'chamber psych', 'dream pop', 'electronica', 'electropop', 'etherpop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'neo-synthpop', 'new rave']",EDM
Bathory,0.000716485,0.2596,274897.8667,0.8494,0.789006667,0.275193333,-8.1816,0.07266,121.5264667,0.232886667,33.86666667,11,1,30,"['autonomous black metal', 'black metal', 'black thrash', 'metal', 'old school thrash', 'pagan black metal', 'swedish black metal', 'swedish metal', 'symphonic black metal', 'viking black metal', 'viking metal']",Metal
Baths,0.0196,0.743,198452,0.699,0.73,0.254,-6.438,0.147,95.001,0.704,50,8,1,2,"['art pop', 'chillwave', 'experimental pop', 'indietronica', 'nu gaze', 'wonky']",Indie
Batmobile,0.100609,0.4445,189467,0.9315,0.01640825,0.3955,-8.529,0.0506,115.062,0.6995,34,11,1,4,"['psychobilly', ""punk 'n' roll"", 'rockabilly']",Rock
Baton Rouge,0.00095,0.513,234200,0.848,0.00862,0.251,-9.428,0.0315,92.161,0.475,35,9,1,2,['glam metal'],Metal
Battleme,0.986,0.48,169347,0.141,0.00482,0.0604,-11.455,0.0546,119.531,0.155,46,9,0,2,['alternative roots rock'],Rock
Battles,0.000103,0.761,427200,0.721,0.0761,0.103,-5.529,0.0392,135.181,0.39,47,2,1,2,"['antiviral pop', 'comic']",Pop
Bauhaus,0.073933643,0.479678571,258383.3214,0.640607143,0.134593386,0.231771429,-11.80028571,0.076239286,134.9508929,0.467939286,33.82142857,0,1,56,"['alternative rock', 'dance rock', 'dark wave', 'gothic rock', 'new wave', 'post-punk']",EDM
Bavarian Radio Symphony Orchestra,0.933,0.258571429,497963.7143,0.153671429,0.6882,0.113942857,-21.88642857,0.042485714,101.503,0.165185714,22,4,1,7,"['classical', 'classical performance', 'orchestra', 'radio symphony']",Classical
Bavarian State Orchestra,0.973233333,0.244766667,207215.0333,0.139123333,0.69946821,0.24814,-21.63053333,0.046633333,94.1337,0.139456667,8.066666667,2,1,30,"['classical', 'classical performance', 'orchestra', 'radio symphony']",Classical
Bay City Rollers,0.191688889,0.559666667,193274.4444,0.717666667,0.004031646,0.169155556,-9.657555556,0.051022222,132.7374444,0.797666667,42,7,1,18,"['bubblegum pop', 'classic uk pop']",Pop
Bayreuth Festival Orchestra,0.953736842,0.273881579,314377.0132,0.246778947,0.099392272,0.355378947,-17.94710526,0.068323684,95.49878947,0.163531579,0.052631579,0,1,76,"['classical performance', 'orchestra']",Classical
Bayside,0.147608167,0.413166667,211189,0.748666667,0.0041,0.198833333,-6.223833333,0.11365,153.945,0.376,43.83333333,11,0,12,"['alternative emo', 'emo', 'pop punk', 'post-hardcore', 'screamo']",Pop
Bazzi,0.332187222,0.679222222,161422.2778,0.575055556,9.24E-07,0.162544444,-5.978388889,0.068444444,119.7778889,0.471361111,72.41666667,9,1,36,"['pop', 'post-teen pop']",Pop
Be Bop Deluxe,0.41,0.706,241227,0.613,1.01E-05,0.134,-7.876,0.0567,130.006,0.757,35,0,1,2,"['art rock', 'glam rock', 'progressive rock', 'pub rock', 'symphonic rock']",Rock
Bea Miller,0.26086,0.643714286,200179.3333,0.544952381,0.000288995,0.304857143,-6.752809524,0.071457143,109.530619,0.429142857,67.85714286,6,1,21,"['dance pop', 'electropop', 'indie poptimism', 'modern rock', 'pop', 'post-teen pop', 'talent show', 'viral pop']",EDM
Beach Bunny,0.000438667,0.376666667,172291,0.817333333,0.012437,0.126133333,-6.911333333,0.051866667,150.882,0.585666667,68.33333333,4,1,6,"['chicago indie', 'diy emo', 'indie pop']",Indie
